_id,date_created,thumbnails,image_path,caption,comments,design,isApproved,likes,order,performance,post_id,product_id,rating,review,reviewType,software,tags,userid,valueformoney,__v
5f33beb83e4641464db6927a,2020-05-14T21:34:12.000Z,[],"[""https://cdn.revmeup.in/userphotos/wQ98Q7EQFlM0pwF6bFIXTEa522t2/photo2.jpeg""]",Samsung is completely justified with flagship smart phone segment & this is the ultimate business phone which I have seen before .I love this Dynamic AMO LED display . Phone design &build quality is the another sucess story of this device. Camera quality is superb !Battery back up is good,[],5,false,"[{""_id"":{""$oid"":""5f33beb83e4641464db6927b""},""user_id"":""AYD3j5aHpVTZfv8MJvSu4NeYHkW2""},{""_id"":{""$oid"":""5f33beb83e4641464db6927c""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f33beb83e4641464db6927d""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",0,4,-M7IvS4lnff183pGquoG,MSRIAEGQAYHLJOWGLH,4,false,false,4,Samsung is completely justified with flagship smart phone segment & this is the ultimate business phone which I have seen before .I love this Dynamic AMO LED display . Phone design &build quality is the another sucess story of this device. Camera quality is superb !Battery back up is good,wQ98Q7EQFlM0pwF6bFIXTEa522t2,5,0
5f33beb83e4641464db6927e,2020-05-14T21:42:16.000Z,[],"[""https://cdn.revmeup.in/userphotos/JwJCofVRBCS6pt8cgMqcGDnWAnE2/photo3.jpeg"",""https://cdn.revmeup.in/userphotos/JwJCofVRBCS6pt8cgMqcGDnWAnE2/photo2.jpeg""]","Picture quality of it's camera is good. Has face detection as well as finger print option in it. Snapdragon865 processor makes it easy go for the PUBG lovers. It's colour combination stylish body looks cool. It comes up with 18W fast charger. ","[{""_id"":{""$oid"":""5fa7dbc52b158dcdaf5a6ac3""},""comment"":""ok"",""comment_id"":""-MLbgbg2h4s31J_ysJyE"",""date_created"":""2020-11-08T17:21:36Z"",""taggedUsers"":{},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",4,false,"[{""_id"":{""$oid"":""5fa7dbc52b158dcdaf5a6ac4""},""user_id"":""AYD3j5aHpVTZfv8MJvSu4NeYHkW2""},{""_id"":{""$oid"":""5fa7dbc52b158dcdaf5a6ac5""},""user_id"":""5xIL1hPxnXUfdR9MnzD5wcbxeCs2""},{""_id"":{""$oid"":""5fa7dbc52b158dcdaf5a6ac6""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""5fa7dbc52b158dcdaf5a6ac7""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5fa7dbc52b158dcdaf5a6ac8""},""user_id"":""aZ9iDI11GEgmtVHS87tdSVScBUp2""}]",0,4,-M7IxIQ45FhPs-GuGNE4,CEWITAENDICGJKQBKN,4,false,false,0,"Picture quality of it's camera is good. Has face detection as well as finger print option in it. Snapdragon865 processor makes it easy go for the PUBG lovers. It's colour combination stylish body looks cool. It comes up with 18W fast charger. ",JwJCofVRBCS6pt8cgMqcGDnWAnE2,3,0
5f33beb83e4641464db69283,2020-05-14T22:22:24.000Z,[],"[""https://cdn.revmeup.in/userphotos/Cxr5llIsAhSY1IJRUdnlsNxc0Qr1/photo2.jpeg""]", Battery life is good and amazing camera.,[],5,false,"[{""_id"":{""$oid"":""5f33beb83e4641464db69284""},""user_id"":""AYD3j5aHpVTZfv8MJvSu4NeYHkW2""},{""_id"":{""$oid"":""5f33beb83e4641464db69285""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f33beb83e4641464db69286""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",0,4,-M7J5UA-D-FbV9JVN3xc,XKBGDKVIHKRHQHNBQN,4,false,false,4, Battery life is good and amazing camera.,Cxr5llIsAhSY1IJRUdnlsNxc0Qr1,5,0
5f33beb83e4641464db69287,2020-05-14T22:30:39.000Z,[],"[""https://cdn.revmeup.in/userphotos/xY9iQDEl1lOmZo0JnjvK9ISxMXB2/photo1.jpeg""]","It's been months i bought this and it's working in extremely well condition. just love the clarity of sound and bass..and are very comfortable for ears.😊",[],4,false,"[{""_id"":{""$oid"":""5f33beb83e4641464db69288""},""user_id"":""4FRkWL5h63aogUiai9LC35b3kAy2""},{""_id"":{""$oid"":""5f33beb83e4641464db69289""},""user_id"":""1CnFlxwVPGSVEeysy31AVux1kJ03""},{""_id"":{""$oid"":""5f33beb83e4641464db6928a""},""user_id"":""iudhI1pjoOOAOGPvHcjIbZqH2I32""},{""_id"":{""$oid"":""5f33beb83e4641464db6928b""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""5f33beb83e4641464db6928c""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f33beb83e4641464db6928d""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f33beb83e4641464db6928e""},""user_id"":""AYD3j5aHpVTZfv8MJvSu4NeYHkW2""}]",0,5,-M7J7LYnCoDeZNvrDID2,VJSPJGIELAAFAKYXTT,5,false,false,4,"It's been months i bought this and it's working in extremely well condition. just love the clarity of sound and bass..and are very comfortable for ears.😊",xY9iQDEl1lOmZo0JnjvK9ISxMXB2,5,0
5f33beb83e4641464db69297,2020-05-17T13:06:56.000Z,[],"[""https://cdn.revmeup.in/userphotos/pYhbzPan4oWgn9VoV9v5SZAnGxF3/photo1.jpeg""]",A gud camera . ,"[{""_id"":{""$oid"":""5f33beb83e4641464db69298""},""comment"":""nicely shot"",""comment_id"":""-M7WZh-e-_NUn7tJvl1t"",""date_created"":""Wed Aug 12 2020 10:04:40 GMT+0000 (Coordinated Universal Time)"",""user_id"":""I5PBudIYS0gWvUUVQrUBGNSMfRF3""}]",3,false,"[{""_id"":{""$oid"":""5f33beb83e4641464db69299""},""user_id"":""AYD3j5aHpVTZfv8MJvSu4NeYHkW2""},{""_id"":{""$oid"":""5f33beb83e4641464db6929a""},""user_id"":""Cj23XGLtqFUKu61o6SHy8RyT8Yt1""},{""_id"":{""$oid"":""5f33beb83e4641464db6929b""},""user_id"":""Z5n6arUn5sSlyrDhueQxc1l5p3y2""},{""_id"":{""$oid"":""5f33beb83e4641464db6929c""},""user_id"":""I5PBudIYS0gWvUUVQrUBGNSMfRF3""},{""_id"":{""$oid"":""5f33beb83e4641464db6929d""},""user_id"":""XA7n0iogwLN2hVVnmPDMRVVIlYm2""},{""_id"":{""$oid"":""5f33beb83e4641464db6929e""},""user_id"":""pYhbzPan4oWgn9VoV9v5SZAnGxF3""},{""_id"":{""$oid"":""5f33beb83e4641464db6929f""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",0,4,-M7WZ6lPkdvz_rJ3-0b5,DXTINQNRXOKMKYAFKW,4,false,false,3,A gud camera . ,pYhbzPan4oWgn9VoV9v5SZAnGxF3,3,0
5f33beb83e4641464db692a0,2020-05-17T13:39:35.000Z,[],"[""https://cdn.revmeup.in/userphotos/W4X7PbBPuTQXLDFScK57QGsGgOs1/photo2.jpeg"",""https://cdn.revmeup.in/userphotos/W4X7PbBPuTQXLDFScK57QGsGgOs1/photo1.jpeg""]","I had confusion in my mind whether to go for JBL flip 5 or Tribit stormbox. so I finally settled for Tribit stormbox. The reasons are    low price, Better sound than JBL and it has extra bass button for bass boosting. I am bass lover so I bought it. Its been 6 months  i don't have any issue.",[],4,false,"[{""_id"":{""$oid"":""5f33beb83e4641464db692a1""},""user_id"":""AYD3j5aHpVTZfv8MJvSu4NeYHkW2""},{""_id"":{""$oid"":""5f33beb83e4641464db692a2""},""user_id"":""5xIL1hPxnXUfdR9MnzD5wcbxeCs2""},{""_id"":{""$oid"":""5f33beb83e4641464db692a3""},""user_id"":""VObP1NId1pPI0kNUxoxIayWQ9Km1""},{""_id"":{""$oid"":""5f33beb83e4641464db692a4""},""user_id"":""W4X7PbBPuTQXLDFScK57QGsGgOs1""},{""_id"":{""$oid"":""5f33beb83e4641464db692a5""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""5f33beb83e4641464db692a6""},""user_id"":""3JaBmwit3QaB3lZVIb3ifcQCIQI3""},{""_id"":{""$oid"":""5f33beb83e4641464db692a7""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f33beb83e4641464db692a8""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f33beb83e4641464db692a9""},""user_id"":""3beCeEPg5vVx8BxqoQsH3AX1ikj2""},{""_id"":{""$oid"":""5f33beb83e4641464db692aa""},""user_id"":""zIcYWyyhQ1UqfAO9CSjIhtAQvfH3""},{""_id"":{""$oid"":""5f33beb83e4641464db692ab""},""user_id"":""sD0O7mfnBcdX1wEB9KGEOBx4wnG2""},{""_id"":{""$oid"":""5f33beb83e4641464db692ac""},""user_id"":""hXjUtjGhkFYOC1fAImG7FLcjCt62""}]",0,4,-M7WfaA2vT4lYyJT8Urg,KXMAKJPZGLYSKHEQLY,5,false,false,4,"I had confusion in my mind whether to go for JBL flip 5 or Tribit stormbox. so I finally settled for Tribit stormbox. The reasons are         low price, Better sound than JBL and it has extra bass button for bass boosting. I am bass lover so I bought it. Its been 6 months  i don't have any issue.",W4X7PbBPuTQXLDFScK57QGsGgOs1,3,0
5f33beb83e4641464db692ad,2020-05-17T21:01:32.000Z,[],"[""https://cdn.revmeup.in/userphotos/mGdNgOziLVVyXSHsQFMOw8Tawi02/photo1.jpeg""]",phone is good,[],4,false,"[{""_id"":{""$oid"":""60072d29869d0e5c8bb90284""},""user_id"":""5xIL1hPxnXUfdR9MnzD5wcbxeCs2""},{""_id"":{""$oid"":""60072d29869d0e5c8bb90285""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""60072d29869d0e5c8bb90286""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""60072d29869d0e5c8bb90287""},""user_id"":""AZIDs08hYiQK99ivQ1aDFCxTqIJ3""}]",0,3,-M7YFjr85BW77j0ORVk6,WSFTXOWLEVFCLLLYEQ,4,false,false,0,phone is good,mGdNgOziLVVyXSHsQFMOw8Tawi02,0,0
5f33beb83e4641464db692be,2020-05-19T23:14:17.000Z,[],"[""https://cdn.revmeup.in/userphotos/1CnFlxwVPGSVEeysy31AVux1kJ03/photo1.jpeg""]","Comfortable, long battery life and has quite the beat.",[],3,false,"[{""_id"":{""$oid"":""5f33beb83e4641464db692bf""},""user_id"":""SaXtkVqEk1Uh4cuHyBQTw3ErsyI3""},{""_id"":{""$oid"":""5f33beb83e4641464db692c0""},""user_id"":""PajxFn5IjKTlGWRuS9ynMrIfN1X2""},{""_id"":{""$oid"":""5f33beb83e4641464db692c1""},""user_id"":""CpBFNZk5xmbURYUls6uSK8uKkr63""},{""_id"":{""$oid"":""5f33beb83e4641464db692c2""},""user_id"":""AZIDs08hYiQK99ivQ1aDFCxTqIJ3""},{""_id"":{""$oid"":""5f33beb83e4641464db692c3""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""5f33beb83e4641464db692c4""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f33beb83e4641464db692c5""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""}]",0,3,-M7i1IsGsBm49QWJTyQU,VRQTLFZMYLUHCBYTQE,3,false,false,2,"Comfortable, long battery life and has quite the beat.",1CnFlxwVPGSVEeysy31AVux1kJ03,4,0
5f33beb93e4641464db692c6,2020-05-19T20:58:29.000Z,[],"[""https://cdn.revmeup.in/userphotos/5xIL1hPxnXUfdR9MnzD5wcbxeCs2/photo2.jpeg""]",Take it or leave.,[],5,false,"[{""_id"":{""$oid"":""5f33beb93e4641464db692c7""},""user_id"":""PajxFn5IjKTlGWRuS9ynMrIfN1X2""},{""_id"":{""$oid"":""5f33beb93e4641464db692c8""},""user_id"":""W4X7PbBPuTQXLDFScK57QGsGgOs1""},{""_id"":{""$oid"":""5f33beb93e4641464db692c9""},""user_id"":""lnhe9TnLyfOR3GzifOVOP2LHZG62""},{""_id"":{""$oid"":""5f33beb93e4641464db692ca""},""user_id"":""5xIL1hPxnXUfdR9MnzD5wcbxeCs2""},{""_id"":{""$oid"":""5f33beb93e4641464db692cb""},""user_id"":""CpBFNZk5xmbURYUls6uSK8uKkr63""},{""_id"":{""$oid"":""5f33beb93e4641464db692cc""},""user_id"":""xxyeFPXe5ZZ469lM9tBCxGTpCqn1""},{""_id"":{""$oid"":""5f33beb93e4641464db692cd""},""user_id"":""hXjUtjGhkFYOC1fAImG7FLcjCt62""}]",0,5,-M7hYE1JilzzlOUkbdIL,CUPSCRROAIWFHEZOPH,5,false,false,5,Take it or leave.,5xIL1hPxnXUfdR9MnzD5wcbxeCs2,5,0
5f33beb93e4641464db692ce,2020-05-21T09:30:27.000Z,[],"[""https://cdn.revmeup.in/userphotos/0R7iqul8FQhrwpICUGXYCjquyov2/photo1.jpeg""]",Great earphones with amazing active noise cancellation.,"[{""_id"":{""$oid"":""603410669200e374d6c0ff7d""},""comment"":""@aditya sonkar"",""comment_id"":""-MFkRHa1h0rmpm7Lm-az"",""date_created"":""2020-08-27T20:32:36Z"",""taggedUsers"":{""aditya sonkar"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},""user_id"":""5fz1A3kUBFWylKPXJEeYRjlAKU22""}]",4,false,"[{""_id"":{""$oid"":""603410669200e374d6c0ff7e""},""user_id"":""PajxFn5IjKTlGWRuS9ynMrIfN1X2""},{""_id"":{""$oid"":""603410669200e374d6c0ff7f""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""603410669200e374d6c0ff80""},""user_id"":""AZIDs08hYiQK99ivQ1aDFCxTqIJ3""}]",0,4,-M7pNvkAzFFLtdcrTV7e,-M0d-aeqGZjRsXtK9F1-,4,false,false,4,Great earphones with amazing active noise cancellation.,0R7iqul8FQhrwpICUGXYCjquyov2,4,0
5f33beb93e4641464db692d3,2020-05-20T13:51:06.000Z,[],"[""https://cdn.revmeup.in/userphotos/Zf8IYmcAVeXL0qRQHRunblq6hho2/photo1.jpeg""]",Sleek design with amazing performance.  Battery life is really long and this phone is definitely for the long term.  ,[],5,false,"[{""_id"":{""$oid"":""5f33beb93e4641464db692d4""},""user_id"":""TJIfeTrxWrPAzxyMqviY8lqHdhg1""},{""_id"":{""$oid"":""5f33beb93e4641464db692d5""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f33beb93e4641464db692d6""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""}]",0,4,-M7l9zpq3R6DLYOv1lUk,PKXVBSZAXRMRHAFOGL,4,false,false,4,Sleek design with amazing performance.  Battery life is really long and this phone is definitely for the long term.  ,Zf8IYmcAVeXL0qRQHRunblq6hho2,5,0
5f33beb93e4641464db692d7,2020-05-21T09:33:32.000Z,[],"[""https://cdn.revmeup.in/userphotos/0R7iqul8FQhrwpICUGXYCjquyov2/photo2.jpeg""]",great phone,[],4,false,"[{""_id"":{""$oid"":""5f33beb93e4641464db692d8""},""user_id"":""0R7iqul8FQhrwpICUGXYCjquyov2""},{""_id"":{""$oid"":""5f33beb93e4641464db692d9""},""user_id"":""79tsdAwmtJQfUbPqhS5zvhbxhah1""},{""_id"":{""$oid"":""5f33beb93e4641464db692da""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f33beb93e4641464db692db""},""user_id"":""TJIfeTrxWrPAzxyMqviY8lqHdhg1""},{""_id"":{""$oid"":""5f33beb93e4641464db692dc""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""}]",0,4,-M7pOcqNi-iT_MGeyY-d,WSFTXOWLEVFCLLLYEQ,4,false,false,4,great phone,0R7iqul8FQhrwpICUGXYCjquyov2,4,0
5f33beb93e4641464db692dd,2020-05-21T19:15:45.000Z,[],"[""https://cdn.revmeup.in/userphotos/4FRkWL5h63aogUiai9LC35b3kAy2/photo1.jpeg""]","it contains all the colors 🤣 It'll be awesome",[],1,false,"[{""_id"":{""$oid"":""5f4a71039ffbf5e410f35997""},""user_id"":""TJIfeTrxWrPAzxyMqviY8lqHdhg1""},{""_id"":{""$oid"":""5f4a71039ffbf5e410f35998""},""user_id"":""MRAr3xvc4IdIjYyNBFCdtn1E5Vz1""}]",0,5,-M7rTtMuJJZtbnL1AETB,ORYMKDQIOSMBPKPVEA,0,false,false,0,"#-$(@72;*(298292:$(""8'67""83(:""+*!3:7*82):,#(,#88$92!27399('_7$9$9

<script>",4FRkWL5h63aogUiai9LC35b3kAy2,5,0
5f33beb93e4641464db692df,2020-05-22T19:45:02.000Z,[],"[""https://cdn.revmeup.in/userphotos/2NmT84r2ARYZFvOlCVdW1C2URh43/photo1.jpeg""]",Amazing sound quality especially the balance between bass and vocals. Just the wires are extremely delicate and one need to be really careful. Comes with a small pouch also.,"[{""_id"":{""$oid"":""5f33beb93e4641464db692e0""},""comment"":""This looks great 😍"",""comment_id"":""-M9bHXTfeItGhzenrdb4"",""date_created"":""Wed Aug 12 2020 10:04:41 GMT+0000 (Coordinated Universal Time)"",""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""}]",2,false,"[{""_id"":{""$oid"":""5f33beb93e4641464db692e1""},""user_id"":""TJIfeTrxWrPAzxyMqviY8lqHdhg1""},{""_id"":{""$oid"":""5f33beb93e4641464db692e2""},""user_id"":""nu7pb3FsuSTyD9ytRMpG6UUtcS63""},{""_id"":{""$oid"":""5f33beb93e4641464db692e3""},""user_id"":""Gx5IHUWlVlakUeg89flteqpMFRs1""},{""_id"":{""$oid"":""5f33beb93e4641464db692e4""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f33beb93e4641464db692e5""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f33beb93e4641464db692e6""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",0,5,-M7wjBESB--VbWLawqmq,BZTBBEQVYDQUEJOLMH,4,false,false,3,Amazing sound quality especially the balance between bass and vocals. Just the wires are extremely delicate and one need to be really careful. Comes with a small pouch also.,2NmT84r2ARYZFvOlCVdW1C2URh43,5,0
5f33beb93e4641464db692e7,2020-05-24T08:53:52.000Z,[],"[""https://cdn.revmeup.in/userphotos/CZgMJvhYI1MkrFmdkmLpBeEsZcr2/photo1.jpeg""]",great performance and processor speed.,[],4,false,"[{""_id"":{""$oid"":""5f33beb93e4641464db692e8""},""user_id"":""PajxFn5IjKTlGWRuS9ynMrIfN1X2""},{""_id"":{""$oid"":""5f33beb93e4641464db692e9""},""user_id"":""TJIfeTrxWrPAzxyMqviY8lqHdhg1""},{""_id"":{""$oid"":""5f33beb93e4641464db692ea""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f33beb93e4641464db692eb""},""user_id"":""CZgMJvhYI1MkrFmdkmLpBeEsZcr2""},{""_id"":{""$oid"":""5f33beb93e4641464db692ec""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""5f33beb93e4641464db692ed""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""}]",0,4,-M83hK1KF_mF_DuwCA4b,UHVXKWTZQOVPXOSNPB,3,false,false,3,great performance and processor speed.,CZgMJvhYI1MkrFmdkmLpBeEsZcr2,4,0
5f33beb93e4641464db692ee,2020-06-08T13:19:12.000Z,[],"[""https://cdn.revmeup.in/userphotos/z2ktQ4vzR0TfXMkrdtJjBaBueLl1/photo5.jpeg""]","So far it has been a great phone with incredible charging speed and a major HD screen. The Oxygen OS is extremely natural and performs very well. My lone issue is that this phone depletes it's battery quite quick, and when you put a screen protector, the fingerprint reader doesn't work properly",[],4,false,"[{""_id"":{""$oid"":""5f4d5e550e2c7a14ad7ec79b""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f4d5e550e2c7a14ad7ec79c""},""user_id"":""PajxFn5IjKTlGWRuS9ynMrIfN1X2""},{""_id"":{""$oid"":""5f4d5e550e2c7a14ad7ec79d""},""user_id"":""x23YWI4KWeYTIaX8af8LVGhJNnB2""},{""_id"":{""$oid"":""5f4d5e550e2c7a14ad7ec79e""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f4d5e550e2c7a14ad7ec79f""},""user_id"":""Gx5IHUWlVlakUeg89flteqpMFRs1""},{""_id"":{""$oid"":""5f4d5e550e2c7a14ad7ec7a0""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",0,3,-M9Httlhgk2jWM3huysn,OMXHQSAPFYLAKUXOOE,4,false,false,4,"So far it has been a great phone with incredible charging speed and a major HD screen. The Oxygen OS is extremely natural and performs very well. My lone issue is that this phone depletes it's battery quite quick, and when you put a screen protector, the fingerprint reader doesn't work properly",z2ktQ4vzR0TfXMkrdtJjBaBueLl1,4,0
5f33beb93e4641464db692f4,2020-06-08T20:22:10.000Z,[],"[""https://cdn.revmeup.in/userphotos/rY3kuFnPa3QhxJTtTHB6e0sXDiJ3/photo3.jpeg""]","Best product of one plus up until now!!! It has a 90hz refresh rate yet you can utilize 60hz until it's required to be speeded up. Battery life is acceptable and Warp charger is magnificent, the screen is totally mind-blowing. Front and back cameras speak a lot as trade Mark OnePlus shots",[],4,false,"[{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec82f""},""user_id"":""rY3kuFnPa3QhxJTtTHB6e0sXDiJ3""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec830""},""user_id"":""Gx5IHUWlVlakUeg89flteqpMFRs1""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec831""},""user_id"":""z2ktQ4vzR0TfXMkrdtJjBaBueLl1""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec832""},""user_id"":""IpwuLv2cuEfBarer5nPY32EjJcf2""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec833""},""user_id"":""PajxFn5IjKTlGWRuS9ynMrIfN1X2""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec834""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec835""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec836""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""},{""_id"":{""$oid"":""5f4e29470e2c7a14ad7ec837""},""user_id"":""m0j3eFDu3uMvGPvaNf9iR4dhoLR2""}]",0,4,-M9JPhlZzI8E9SZR_VDI,OMXHQSAPFYLAKUXOOE,4,false,false,3,"Best product of one plus up until now!!! It has a 90hz refresh rate yet you can utilize 60hz until it's required to be speeded up. Battery life is acceptable and Warp charger is magnificent, the screen is totally mind-blowing. Front and back cameras speak a lot as trade Mark OnePlus shots, yet moder",rY3kuFnPa3QhxJTtTHB6e0sXDiJ3,4,0
5f33beb93e4641464db692fc,2020-06-08T20:31:15.000Z,[],"[""https://cdn.revmeup.in/userphotos/xY9iQDEl1lOmZo0JnjvK9ISxMXB2/photo2.jpeg""]","Utilizing OnePlus just because it is simply magnificent. Difficult to depict OnePlus 7 on a very little survey. The Camera is awesome, bit disappointed with its battery life though. 33,000 is an attractive sum yet I think this phone is an incentive for cash.",[],5,false,"[{""_id"":{""$oid"":""5f4d5e4b0e2c7a14ad7ec781""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f4d5e4b0e2c7a14ad7ec782""},""user_id"":""rY3kuFnPa3QhxJTtTHB6e0sXDiJ3""},{""_id"":{""$oid"":""5f4d5e4b0e2c7a14ad7ec783""},""user_id"":""xY9iQDEl1lOmZo0JnjvK9ISxMXB2""},{""_id"":{""$oid"":""5f4d5e4b0e2c7a14ad7ec784""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f4d5e4b0e2c7a14ad7ec785""},""user_id"":""z2ktQ4vzR0TfXMkrdtJjBaBueLl1""},{""_id"":{""$oid"":""5f4d5e4b0e2c7a14ad7ec786""},""user_id"":""Gx5IHUWlVlakUeg89flteqpMFRs1""},{""_id"":{""$oid"":""5f4d5e4b0e2c7a14ad7ec787""},""user_id"":""d49QrLhFunX3OkT6qmDOGuix9sY2""}]",0,5,-M9JRiFpeYspCaMtMa57,DKLVNSMUUQDOKLOGYF,3,false,false,4,"Utilizing OnePlus just because it is simply magnificent. Difficult to depict OnePlus 7 on a very little survey. The Camera is awesome, bit disappointed with its battery life though. 33,000 is an attractive sum yet I think this phone is an incentive for cash.",xY9iQDEl1lOmZo0JnjvK9ISxMXB2,5,0
5f33beb93e4641464db69303,2020-06-08T21:44:37.000Z,[],"[""https://cdn.revmeup.in/userphotos/Cxr5llIsAhSY1IJRUdnlsNxc0Qr1/photo3.jpeg""]","The Samsung Galaxy M40 offers a refined plan when contrasted with the other M-arrangement cell phones of the brand. It is very reduced regardless of bearing a 6.3-inch screen and lightweight to hold. The back accompanies an angle get done with edges mirroring the light blue shading, while the inside",[],5,false,"[{""_id"":{""$oid"":""5f4e29340e2c7a14ad7ec7f0""},""user_id"":""z2ktQ4vzR0TfXMkrdtJjBaBueLl1""},{""_id"":{""$oid"":""5f4e29340e2c7a14ad7ec7f1""},""user_id"":""aGPAGjD8qvTmfOrgiJjmjC5huYb2""},{""_id"":{""$oid"":""5f4e29340e2c7a14ad7ec7f2""},""user_id"":""JwJCofVRBCS6pt8cgMqcGDnWAnE2""},{""_id"":{""$oid"":""5f4e29340e2c7a14ad7ec7f3""},""user_id"":""rY3kuFnPa3QhxJTtTHB6e0sXDiJ3""},{""_id"":{""$oid"":""5f4e29340e2c7a14ad7ec7f4""},""user_id"":""m0j3eFDu3uMvGPvaNf9iR4dhoLR2""}]",0,5,-M9Jh_Yk5_gTT4pLDpTa,XKBGDKVIHKRHQHNBQN,5,false,false,4,"The Samsung Galaxy M40 offers a refined plan when contrasted with the other M-arrangement cell phones of the brand. It is very reduced regardless of bearing a 6.3-inch screen and lightweight to hold. The back accompanies an angle get done with edges mirroring the light blue shading, while the inside",Cxr5llIsAhSY1IJRUdnlsNxc0Qr1,4,0
